"Region_PSP","scientific","common","decidBA","conifBA","Longitude","Latitude","surveyyr","ecoregion","site","ASPC","SLOP","SOMO","StdAge","biomass_kgM2","density_m2","SOORCM","SOOICM","SOOECM","SOOACM","ELEV","DF"
"13_10121","Populus balsamifera","Balsam poplar",11.3732481142307,11.3738328450905,-143.22051,61.38765,1997,"BOREAL CORDILLERA",1041,176,28,6,NA,4.24361886959442,0.0766026005347356,10.16,5.08,5.08,0,149.0472,"CAFI"
"13_10122","Populus balsamifera","Balsam poplar",5.75317444240543,8.16143669445168,-143.2195,61.3876,1997,"BOREAL CORDILLERA",1041,184,29,5,NA,2.03034080493431,0.0469499809729024,5.08,1.27,3.81,0,146.304,"CAFI"
"13_10123","Populus balsamifera","Balsam poplar",4.48376256083923,4.50175148645612,-143.21865,61.38755,1997,"BOREAL CORDILLERA",1041,182,28,6,NA,1.20663518304927,0.0197684130412221,10.16,2.54,7.62,0,146.6088,"CAFI"
"13_10124","Picea glauca","White spruce",0,8.14190518121316,-143.18001,62.51406,1997,"BOREAL CORDILLERA",1042,0,0,4,NA,3.40810405617039,0.0271815679316804,19.685,1.905,12.7,5.08,289.2552,"CAFI"
"13_10125","Picea glauca","White spruce",0,14.3717229213987,-143.18089,62.51441,1997,"BOREAL CORDILLERA",1042,0,0,4,NA,5.80375966073404,0.061776290753819,20.955,0.635,12.7,7.62,289.2552,"CAFI"
"13_10126","Picea glauca","White spruce",0,7.84099917486703,-143.1793,62.51445,1997,"BOREAL CORDILLERA",1042,0,0,4,NA,3.14381832761541,0.0321236711919859,29.21,5.08,11.43,12.7,288.9504,"CAFI"
"13_10127","Picea glauca","White spruce",0,7.96455017613702,-143.23957,62.52585,1997,"BOREAL CORDILLERA",1043,0,0,4,NA,2.86263883881328,0.0543631358633607,13.97,NA,NA,NA,291.6936,"CAFI"
"13_10128","Picea glauca","White spruce",0,5.60883356705299,-143.23869,62.52551,1997,"BOREAL CORDILLERA",1043,0,0,4,NA,1.95117999129265,0.0469499809729024,10.16,NA,NA,NA,291.6936,"CAFI"
"13_10129","Picea glauca","White spruce",0,1.94068290864358,-143.24034,62.52546,1997,"BOREAL CORDILLERA",1043,0,0,4,NA,0.683229098426473,0.0148263097809166,19.05,NA,NA,NA,291.084,"CAFI"
"13_10130","Picea glauca","White spruce",0,1.18109247972601,-143.5272,62.57545,1997,"BOREAL CORDILLERA",1044,36,6,3,NA,0.359899079394299,0.0172973614110693,15.24,7.62,7.62,0,270.3576,"CAFI"
"13_10131","Picea glauca","White spruce",0,4.14315871314256,-143.52802,62.57582,1997,"BOREAL CORDILLERA",1044,55,10,4,NA,1.55056289299056,0.0247105163015276,6.985,3.81,3.175,0,271.8816,"CAFI"
"13_10132","Picea mariana","Black spruce",0,1.22372774847943,-143.52643,62.57583,1997,"BOREAL CORDILLERA",1044,58,12,4,NA,0.0341019405247461,0.00247105163015276,3.175,3.175,0,0,268.8336,"CAFI"
"13_10133","Picea glauca","White spruce",13.6502176285909,20.0750124340692,-143.45445,62.47514,1998,"BOREAL CORDILLERA",1045,134,26,6,NA,8.76891168017682,0.0543631358633607,7.62,6.35,1.27,0,218.8464,"CAFI"
"13_10134","Betula neoalaskana","Alaskan birch",10.1372172277884,13.5319292050593,-143.45473,62.47505,1998,"BOREAL CORDILLERA",1045,125,21,6,NA,5.07283117846224,0.0345947228221386,10.16,6.35,3.81,0,220.0656,"CAFI"
"13_10135","Betula neoalaskana","Alaskan birch",15.7001788467033,5.76676599162039,-143.45475,62.47527,1998,"BOREAL CORDILLERA",1045,129,26,5,NA,8.21640023075167,0.0420078777125969,10.795,3.81,6.985,0,224.6376,"CAFI"
"13_10136","Picea glauca","White spruce",12.983514263562,3.15931836503114,-143.85841,62.72895,1998,"BOREAL CORDILLERA",1046,90,2,6,NA,1.06840947160147,0.0172973614110693,13.97,3.81,5.08,5.08,203.3016,"CAFI"
"13_10137","Betula neoalaskana","Alaskan birch",5.1344440498889,8.05111914169877,-143.85737,62.72899,1998,"BOREAL CORDILLERA",1046,28,3,6,NA,2.41012222635608,0.0271815679316804,12.7,1.27,3.81,7.62,200.2536,"CAFI"
"13_10138","Betula neoalaskana","Alaskan birch",4.94985190483464,3.29634697438494,-143.85623,62.72895,1998,"BOREAL CORDILLERA",1046,98,2,6,NA,1.81405879748624,0.0172973614110693,15.24,3.81,5.08,6.35,203.9112,"CAFI"
"13_10139","Picea glauca","White spruce",6.83480007094434,26.6867370559407,-144.0912,62.71954,1998,"BOREAL CORDILLERA",1047,185,33,4,56,12.3198588600062,0.0593052391236663,10.16,2.54,2.54,5.08,258.4704,"CAFI"
"13_10140","Betula neoalaskana","Alaskan birch",16.4934996067403,1.51504141410371,-144.09205,62.71985,1998,"BOREAL CORDILLERA",1047,179,35,4,56,8.26215205904777,0.0642473423839718,11.43,1.27,2.54,7.62,264.5664,"CAFI"
"13_10141","Picea glauca","White spruce",1.28511196775748,43.5025060050663,-144.09072,62.71982,1998,"BOREAL CORDILLERA",1047,186,37,NA,56,19.7603049318627,0.106255220096569,NA,6.35,5.08,NA,268.5288,"CAFI"
"13_10142","Picea glauca","White spruce",0,9.46753261184467,-145.50497,62.96578,1998,"BOREAL CORDILLERA",1048,260,22,5,NA,2.70324065267346,0.103784168466416,5.08,2.54,1.27,1.27,253.2888,"CAFI"
"13_10143","Picea glauca","White spruce",0,6.22969879065303,-145.50566,62.96608,1998,"BOREAL CORDILLERA",1048,280,26,NA,NA,2.00074049752286,0.0494210326030552,NA,7.62,2.54,NA,248.7168,"CAFI"
"13_10144","Picea glauca","White spruce",0,9.92077290212807,-145.50415,62.9661,1998,"BOREAL CORDILLERA",1048,0,0,5,NA,3.43149987208594,0.0840157554251939,12.7,5.08,2.54,5.08,257.8608,"CAFI"
"13_10145","Picea glauca","White spruce",0,3.19005617633266,-145.49852,62.98157,1998,"BOREAL CORDILLERA",1049,281,35,5,NA,0.91893356424556,0.0296526195618331,13.97,3.81,2.54,7.62,253.2888,"CAFI"
"13_10146","Picea glauca","White spruce",0,16.8156938231051,-145.49938,62.9819,1998,"BOREAL CORDILLERA",1049,260,34,5,NA,7.61956495679493,0.0345947228221386,13.97,1.27,2.54,10.16,249.6312,"CAFI"
"13_10147","Picea glauca","White spruce",0,14.0833379184749,-145.49782,62.98191,1998,"BOREAL CORDILLERA",1049,273,32,6,NA,5.92991365431665,0.0345947228221386,8.89,2.54,2.54,3.81,254.508,"CAFI"
"13_10148","Populus tremuloides","Trembling aspen",18.1589358013512,1.57906005250181,-145.47173,62.6396,1998,"BOREAL CORDILLERA",1050,252,12,4,NA,7.14173057973327,0.0494210326030552,10.16,1.27,5.08,3.81,233.4768,"CAFI"
"13_10149","Picea mariana","Black spruce",9.78836203883643,2.9355993363824,-145.471,62.63997,1998,"BOREAL CORDILLERA",1050,274,15,4,NA,0.149268615667808,0.00741315489045828,10.16,5.08,5.08,0,233.172,"CAFI"
"13_10150","Populus tremuloides","Trembling aspen",21.2326355449803,1.31618659405105,-145.47091,62.63921,1998,"BOREAL CORDILLERA",1050,270,11,4,NA,7.85251489798759,0.0889578586854994,8.89,2.54,6.35,0,231.9528,"CAFI"
"13_10151","Populus balsamifera","Balsam poplar",24.5450246573331,6.46160029503827,-145.36147,62.34897,1998,"BOREAL CORDILLERA",1051,150,7,6,NA,6.82109637569007,0.0864868070553466,12.7,1.27,3.81,7.62,163.6776,"CAFI"
"13_10152","Picea mariana","Black spruce",25.2291344929366,11.6060048031497,-145.36235,62.34934,1998,"BOREAL CORDILLERA",1051,150,6,6,NA,0,0,7.62,1.27,1.27,5.08,164.2872,"CAFI"
"13_10153","Picea glauca","White spruce",20.9468298687616,12.7023576359139,-145.36067,62.34938,1998,"BOREAL CORDILLERA",1051,140,8,6,NA,6.30427797111259,0.0222394646713748,8.89,1.27,3.81,6.35,164.8968,"CAFI"
"13_10154","Betula neoalaskana","Alaskan birch",14.3047818808018,7.73691082131674,-145.47294,62.64285,1998,"BOREAL CORDILLERA",1052,203,18,5,NA,7.53385591813079,0.0345947228221386,11.43,2.54,3.81,5.08,235.0008,"CAFI"
"13_10155","Picea glauca","White spruce",16.5554948509854,17.6214742336477,-145.47372,62.64249,1998,"BOREAL CORDILLERA",1052,202,22,6,NA,6.80504099079268,0.0938999619458049,13.97,3.81,5.08,5.08,235.0008,"CAFI"
"13_10156","Betula neoalaskana","Alaskan birch",23.3903913336561,12.8666244361127,-145.4738,62.64322,1998,"BOREAL CORDILLERA",1052,188,14,6,NA,11.889544538718,0.0716604972744301,13.97,2.54,3.81,7.62,236.8296,"CAFI"
"13_10157","Picea glauca","White spruce",0,19.3575364001627,-145.54759,61.87516,1998,"BOREAL CORDILLERA",1053,127,3,NA,NA,5.50486936369763,0.0716604972744301,NA,11.43,NA,NA,172.212,"CAFI"
"13_10158","Picea glauca","White spruce",0,28.9674102831132,-145.54898,61.87483,1998,"BOREAL CORDILLERA",1053,194,3,4,NA,9.933090879533,0.266873576056498,NA,8.89,NA,NA,178.9176,"CAFI"
"13_10159","Picea mariana","Black spruce",0,8.90765970011555,-145.54879,61.87566,1998,"BOREAL CORDILLERA",1053,129,4,4,NA,0.985991573483377,0.0395368260824442,13.335,5.715,7.62,0,174.3456,"CAFI"
"13_10160","Picea mariana","Black spruce",0,5.34507612576061,-145.54029,61.8627,1998,"BOREAL CORDILLERA",1054,95,4,NA,NA,0.833784956340218,0.0395368260824442,NA,2.54,6.985,NA,170.688,"CAFI"
"13_10161","Picea mariana","Black spruce",0,6.52731177309908,-145.53932,61.86308,1998,"BOREAL CORDILLERA",1054,0,0,NA,NA,0.72331336217216,0.0296526195618331,NA,6.35,NA,0,166.4208,"CAFI"
"13_10162","Picea glauca","White spruce",0,9.93846007156247,-145.53936,61.86236,1998,"BOREAL CORDILLERA",1054,0,0,NA,NA,2.40382559235936,0.0494210326030552,NA,8.89,NA,0,172.212,"CAFI"
"13_10163","Picea glauca","White spruce",0,11.9532209927537,-145.53307,61.86159,1998,"BOREAL CORDILLERA",1055,112,22,5,NA,4.5631552471715,0.0741315489045828,10.16,5.08,2.54,2.54,151.4856,"CAFI"
"13_10164","Picea glauca","White spruce",1.47192158251783,16.389685463165,-145.53381,61.8618,1998,"BOREAL CORDILLERA",1055,100,19,5,NA,5.88410717365488,0.138378891288555,8.89,2.54,3.81,2.54,154.8384,"CAFI"
"13_10165","Picea glauca","White spruce",0,36.5277774603756,-145.53249,61.862,1998,"BOREAL CORDILLERA",1055,150,28,6,NA,14.0238447527813,0.192742027151915,8.89,2.54,3.81,2.54,153.3144,"CAFI"
"13_10166","Picea glauca","White spruce",0,14.8987732747565,-145.52939,61.85857,1998,"BOREAL CORDILLERA",1056,72,8,4,NA,4.97588628271219,0.123552581507638,25.4,12.7,5.08,7.62,136.5504,"CAFI"
"13_10167","Picea glauca","White spruce",0,8.92799380967344,-145.53038,61.85829,1998,"BOREAL CORDILLERA",1056,84,14,4,NA,3.65240229055852,0.0321236711919859,19.05,6.35,2.54,10.16,139.5984,"CAFI"
"13_10168","Picea glauca","White spruce",0,5.3038018900792,-145.53025,61.85888,1998,"BOREAL CORDILLERA",1056,51,16,4,NA,1.42278220141402,0.0420078777125969,33.02,7.62,2.54,22.86,137.16,"CAFI"
"13_10169","Picea glauca","White spruce",2.85444445270047,27.9293815363906,-145.53668,61.84703,1998,"BOREAL CORDILLERA",1057,298,3,5,NA,11.5611834603699,0.103784168466416,11.43,1.27,2.54,7.62,140.5128,"CAFI"
"13_10170","Picea glauca","White spruce",17.1479536741212,13.6907894359803,-145.53744,61.8472,1998,"BOREAL CORDILLERA",1057,117,38,8,NA,6.32984767073154,0.0494210326030552,33.02,NA,NA,NA,140.8176,"CAFI"
"13_10171","Picea glauca","White spruce",0.870905905643237,33.318451459776,-145.53583,61.84728,1998,"BOREAL CORDILLERA",1057,114,1,6,NA,14.2630602275162,0.106255220096569,20.32,7.62,7.62,5.08,138.0744,"CAFI"
"13_10172","Picea glauca","White spruce",0.783415394229604,8.15711945247165,-145.32501,61.5016,1998,"MARINE WEST COAST FOREST",1058,0,0,4,NA,3.62181850826349,0.0271815679316804,22.86,2.54,8.89,11.43,145.0848,"CAFI"
"13_10173","Picea glauca","White spruce",0,11.9700392045506,-145.32472,61.50147,1998,"MARINE WEST COAST FOREST",1058,128,7,4,NA,5.15944686515736,0.061776290753819,24.13,6.35,7.62,10.16,143.5608,"CAFI"
"13_10174","Picea glauca","White spruce",0,11.2910652561678,-145.3253,61.50147,1998,"MARINE WEST COAST FOREST",1058,0,3,4,NA,3.59390090275413,0.138378891288555,19.05,3.81,5.08,10.16,145.6944,"CAFI"
"13_10175","Populus tremuloides","Trembling aspen",26.1923915635221,0,-145.02165,61.4637,1998,"MARINE WEST COAST FOREST",1059,78,12,6,NA,8.36375535817598,0.269344627686651,6.35,2.54,2.54,1.27,133.1976,"CAFI"
"13_10176","Picea glauca","White spruce",3.77853707668114,11.7643178662211,-145.02136,61.46383,1998,"MARINE WEST COAST FOREST",1059,45,13,6,NA,4.22556969037414,0.0864868070553466,12.065,6.35,5.715,0,131.064,"CAFI"
"13_10177","Populus tremuloides","Trembling aspen",18.46102253832,3.17928560918875,-145.02136,61.46357,1998,"MARINE WEST COAST FOREST",1059,34,14,6,NA,5.72764069990175,0.195213078782068,5.715,3.81,2.54,0,135.3312,"CAFI"
"13_10178","Picea glauca","White spruce",19.8971127653442,6.59512677973484,-145.10265,61.49216,1998,"MARINE WEST COAST FOREST",1060,245,3,5,NA,2.54482959375485,0.0469499809729024,6.35,1.905,3.81,0.635,134.4168,"CAFI"
"13_10179","Picea glauca","White spruce",0.891020897641234,31.1287570955705,-145.10234,61.49203,1998,"MARINE WEST COAST FOREST",1060,0,0,5,NA,12.7491399765582,0.128494684767944,11.43,3.81,6.985,0.635,128.6256,"CAFI"
"13_10180","Picea glauca","White spruce",14.8212469778664,3.53263583836938,-145.1029,61.49199,1998,"MARINE WEST COAST FOREST",1060,134,2,5,NA,1.47538251367499,0.0197684130412221,8.89,1.905,6.35,0.635,128.9304,"CAFI"
"13_10181","Picea glauca","White spruce",2.123281709953,7.68044109588197,-144.58561,61.44522,1998,"MARINE WEST COAST FOREST",1061,47,8,6,NA,2.58424108450343,0.0766026005347356,8.255,5.08,5.715,0,132.588,"CAFI"
"13_10182","Picea glauca","White spruce",1.9751269369581,21.6290179587229,-144.58536,61.44536,1998,"MARINE WEST COAST FOREST",1061,52,11,6,NA,8.07422299349251,0.148263097809166,5.08,3.81,1.27,0,130.1496,"CAFI"
"13_10183","Picea glauca","White spruce",6.76893583664178,8.59642010964496,-144.58531,61.4451,1998,"MARINE WEST COAST FOREST",1061,98,4,6,NA,3.14275024422628,0.0642473423839718,5.715,3.175,2.54,0,132.2832,"CAFI"
"13_10184","Picea glauca","White spruce",0,14.4688733869527,-144.03035,61.30162,1998,"MARINE WEST COAST FOREST",1062,225,28,7,NA,5.08714705999795,0.113668374987027,5.08,3.81,1.27,0,121.0056,"CAFI"
"13_10185","Picea glauca","White spruce",0.470500493501104,18.8593068924824,-144.03008,61.30176,1998,"MARINE WEST COAST FOREST",1062,226,21,6,NA,6.5262365058363,0.160618355959929,8.89,3.81,5.08,0,124.0536,"CAFI"
"13_10186","Picea glauca","White spruce",0,18.5152222058344,-144.03005,61.3015,1998,"MARINE WEST COAST FOREST",1062,226,31,7,NA,6.88179673259225,0.118610478247333,3.81,2.54,1.27,0,120.396,"CAFI"
"13_10187","Picea glauca","White spruce",0,30.7025746936828,-144.14236,61.31157,1998,"MARINE WEST COAST FOREST",1063,257,24,NA,NA,12.8352238548419,0.111197323356874,12.7,3.81,8.89,0,106.68,"CAFI"
"13_10188","Picea glauca","White spruce",0,11.8184762144241,-144.14212,61.31172,1998,"MARINE WEST COAST FOREST",1063,240,18,NA,NA,4.69308767412591,0.0568341874935135,22.86,9.525,13.335,0,80.1624,"CAFI"
"13_10189","Picea glauca","White spruce",0,21.7977660260465,-144.14208,61.31145,1998,"MARINE WEST COAST FOREST",1063,244,29,4,NA,9.23495360278387,0.0667183940141245,15.24,5.715,9.525,0,106.3752,"CAFI"
"13_10190","Populus tremuloides","Trembling aspen",28.8025036596396,2.36528641199973,-145.31341,61.32791,1999,"MARINE WEST COAST FOREST",1064,198,9,6,61,9.60734764043629,0.232278853234359,8.255,2.54,5.08,0.635,122.2248,"CAFI"
"13_10191","Populus tremuloides","Trembling aspen",22.9601909417701,1.28666958058322,-145.3135,61.32837,1999,"MARINE WEST COAST FOREST",1064,0,0,6,61,7.43118992857354,0.234749904864512,7.62,NA,NA,NA,122.2248,"CAFI"
"13_10192","Populus tremuloides","Trembling aspen",11.6226527293,8.46972007601426,-145.31435,61.32872,1999,"MARINE WEST COAST FOREST",1064,248,4,6,61,2.79450286549412,0.0642473423839718,7.62,NA,NA,NA,124.3584,"CAFI"
"13_10193","Betula neoalaskana","Alaskan birch",9.3054745166496,4.39671404084641,-145.19969,61.40372,1999,"MARINE WEST COAST FOREST",1065,148,18,6,78,4.65285515725433,0.0321236711919859,5.08,1.27,2.54,1.27,172.5168,"CAFI"
"13_10194","Betula neoalaskana","Alaskan birch",7.91249535650896,2.51261104246772,-145.20035,61.40331,1999,"MARINE WEST COAST FOREST",1065,174,31,5,78,4.02544088359504,0.0247105163015276,9.525,1.905,7.62,0,170.9928,"CAFI"
"13_10195","Populus tremuloides","Trembling aspen",22.1806858569093,6.10125082494456,-145.20053,61.40406,1999,"MARINE WEST COAST FOREST",1065,176,11,6,78,7.39795931271081,0.0494210326030552,8.89,3.81,5.08,0,174.6504,"CAFI"
"13_10196","Picea glauca","White spruce",0.311774237316725,10.6978464081243,-145.11448,61.44895,1999,"MARINE WEST COAST FOREST",1066,125,16,NA,NA,3.9663666572744,0.0716604972744301,NA,3.81,NA,NA,179.5272,"CAFI"
"13_10197","Picea glauca","White spruce",0.429966249121947,10.8408074688996,-145.11383,61.44934,1999,"MARINE WEST COAST FOREST",1066,98,35,6,NA,4.04997628927098,0.0667183940141245,19.685,5.715,8.89,5.08,176.4792,"CAFI"
"13_10198","Picea glauca","White spruce",0.373271145625571,9.5050154876898,-145.11366,61.44861,1999,"MARINE WEST COAST FOREST",1066,95,27,NA,NA,3.33715704467826,0.0766026005347356,NA,1.905,NA,NA,176.1744,"CAFI"
"13_10199","Populus tremuloides","Trembling aspen",29.9617870556046,3.83052052658969,-145.34677,61.97476,1999,"BOREAL CORDILLERA",1067,54,5,6,69,9.72577433041535,0.306410402138942,3.175,1.905,1.27,0,110.9472,"CAFI"
"13_10200","Picea glauca","White spruce",13.6749816691596,5.7549048450784,-145.34604,61.97511,1999,"BOREAL CORDILLERA",1067,160,1,6,69,1.82500738245283,0.0716604972744301,6.35,3.81,2.54,0,109.1184,"CAFI"
"13_10201","Populus tremuloides","Trembling aspen",19.3763216615972,1.16775886318155,-145.34584,61.97441,1999,"BOREAL CORDILLERA",1067,115,4,7,69,5.99282337582947,0.266873576056498,5.08,1.27,3.81,0,110.6424,"CAFI"
"13_10202","Picea glauca","White spruce",38.2561805290971,0.276344806032858,-145.44482,62.20953,1999,"BOREAL CORDILLERA",1068,178,1,6,67,0.080296330437062,0.00494210326030552,5.08,1.27,3.81,0,149.9616,"CAFI"
"13_10203","Picea glauca","White spruce",30.5722761236685,5.42562624497724,-145.44555,62.20909,1999,"BOREAL CORDILLERA",1068,194,1,5,67,1.24626271815323,0.0197684130412221,9.525,1.27,8.255,0,150.2664,"CAFI"
"13_10204","Picea glauca","White spruce",29.2350004035532,4.91299883546166,-145.44579,62.20987,1999,"BOREAL CORDILLERA",1068,122,2,5,67,1.8846395644818,0.0222394646713748,8.89,1.27,7.62,0,149.6568,"CAFI"
"13_10205","Picea glauca","White spruce",0,5.60861194529241,-146.93479,61.98741,1999,"BOREAL CORDILLERA",1069,31,1,1,119,2.37921732844071,0.0172973614110693,15.24,2.54,10.795,1.905,218.5416,"CAFI"
"13_10206","Picea glauca","White spruce",0,9.64713263283444,-146.93382,61.98746,1999,"BOREAL CORDILLERA",1069,0,0,1,119,3.98007892579741,0.0321236711919859,11.43,3.81,5.08,2.54,219.456,"CAFI"
"13_10207","Picea glauca","White spruce",0,4.34770558135101,-146.93289,61.98752,1999,"BOREAL CORDILLERA",1069,182,1,1,119,1.61207882095228,0.0370657744522914,6.35,1.905,3.81,0.635,219.7608,"CAFI"
"13_10208","Picea glauca","White spruce",0,9.33456456390073,-146.85015,61.98078,1999,"BOREAL CORDILLERA",1070,203,3,3,110,3.11952018456955,0.103784168466416,3.175,1.27,1.905,0,228.6,"CAFI"
"13_10209","Picea glauca","White spruce",0,8.17859422544132,-146.85103,61.98111,1999,"BOREAL CORDILLERA",1070,202,2,3,110,2.54708188450859,0.0963710135759577,5.08,1.905,3.175,0,228.2952,"CAFI"
"13_10210","Picea glauca","White spruce",0,5.01652374385795,-146.84942,61.98118,1999,"BOREAL CORDILLERA",1070,181,2,4,110,1.67686251218469,0.0444789293427497,13.335,2.54,10.16,0.635,228.2952,"CAFI"
"13_10211","Picea glauca","White spruce",0,4.90056798326395,-146.37295,62.08322,1999,"BOREAL CORDILLERA",1071,161,7,2,88,1.21959278420489,0.0395368260824442,21.59,7.62,5.08,8.89,230.124,"CAFI"
"13_10212","Picea glauca","White spruce",0,11.8568455773115,-146.37362,62.08281,1999,"BOREAL CORDILLERA",1071,0,0,3,88,4.31563006532679,0.0864868070553466,12.7,4.445,2.54,5.715,228.9048,"CAFI"
"13_10213","Picea mariana","Black spruce",0,3.62156876937726,-146.37381,62.08356,1999,"BOREAL CORDILLERA",1071,0,0,3,88,0.839186873937595,0.0345947228221386,19.05,4.445,5.715,9.525,230.4288,"CAFI"
"13_10214","Picea glauca","White spruce",0,22.4237373148422,-146.37476,62.08523,1999,"BOREAL CORDILLERA",1072,169,7,5,87,9.01053233481756,0.14332099454886,6.35,1.27,5.08,0,231.0384,"CAFI"
"13_10215","Picea glauca","White spruce",0,10.5033050737506,-146.37566,62.08554,1999,"BOREAL CORDILLERA",1072,20,2,5,87,3.02740129007371,0.0963710135759577,11.43,6.35,2.54,2.54,230.7336,"CAFI"
"13_10216","Picea glauca","White spruce",0,18.3920643640718,-146.37406,62.08561,1999,"BOREAL CORDILLERA",1072,25,2,5,87,6.3671536200777,0.133436788028249,17.145,3.81,6.35,6.985,231.648,"CAFI"
"13_10217","Picea glauca","White spruce",4.20413725190972,12.075785338954,-146.25303,62.09636,1999,"BOREAL CORDILLERA",1073,210,2,4,53,4.53800192250926,0.0716604972744301,27.305,3.175,7.62,16.51,230.4288,"CAFI"
"13_10218","Picea glauca","White spruce",4.3854927175793,8.37975416222402,-146.25238,62.09677,1999,"BOREAL CORDILLERA",1073,229,4,3,53,3.1557936997951,0.0444789293427497,21.59,2.54,3.175,15.875,232.2576,"CAFI"
"13_10219","Picea glauca","White spruce",9.94413959871485,16.7621264662637,-146.25213,62.09598,1999,"BOREAL CORDILLERA",1073,195,8,NA,53,6.32429230750409,0.101313116836263,6.35,3.175,3.175,0,229.5144,"CAFI"
"13_10220","Betula neoalaskana","Alaskan birch",15.0426032931693,2.65072772701892,-143.70855,62.82122,1999,"BOREAL CORDILLERA",1074,144,42,6,49,6.72220207300679,0.130965736398096,12.7,8.89,3.81,0,220.6752,"CAFI"
"13_10221","Betula neoalaskana","Alaskan birch",14.34944680421,0,-143.7093,62.82084,1999,"BOREAL CORDILLERA",1074,128,45,6,49,6.38679639428305,0.121081529877485,11.43,5.08,6.35,0,221.2848,"CAFI"
