"","date","site","probe","depth","flag","hit_type","crew","notes"
"1882","10/11/2018","GRI1",3,55,"G","","Maw",""
"1883","10/11/2018","GRI1",4,44,"G","","Maw",""
"1884","10/11/2018","GRI1",5,55,"G","","Maw",""
"1885","10/11/2018","GRI1",6,54,"G","","Maw",""
"1886","10/11/2018","GRI1",7,58,"G","","Maw",""
"1887","10/11/2018","GRI1",8,49,"G","","Maw",""
"1888","10/11/2018","GRI1",9,51,"G","","Maw",""
"1889","10/11/2018","GRI1",10,54,"G","","Maw",""
"1890","10/11/2018","GRI1",11,65,"G","","Maw",""
"1891","10/11/2018","GRI1",12,58,"G","","Maw",""
"1892","10/11/2018","GRI1",13,43,"G","","Maw",""
"1893","10/11/2018","GRI1",14,57,"G","","Maw",""
"1894","10/11/2018","GRI1",15,56,"G","","Maw",""
"1895","10/11/2018","GRI1",16,47,"G","","Maw",""
"1896","10/11/2018","GRI1",17,74,"G","","Maw",""
"1897","10/11/2018","GRI1",18,52,"G","","Maw",""
"1898","10/11/2018","GRI1",19,64,"G","","Maw",""
"1899","10/11/2018","GRI1",20,75,"G","","Maw",""
"1900","10/9/2019","GRI1",1,NA,"M","","Maw","missing"
"1901","10/9/2019","GRI1",2,NA,"M","","Maw","missing"
"1902","10/9/2019","GRI1",3,58,"G","Ice","Maw","Could only find three plot stakes. Too much snow"
"1903","10/9/2019","GRI1",4,52,"G","Ice","Maw",""
"1904","10/9/2019","GRI1",5,59,"G","Ice","Maw","missing"
"1905","10/9/2019","GRI1",6,NA,"M","","Maw","missing"
"1906","10/9/2019","GRI1",7,NA,"M","","Maw","missing"
"1907","10/9/2019","GRI1",8,NA,"M","","Maw","missing"
"1908","10/9/2019","GRI1",9,NA,"M","","Maw","missing"
"1909","10/9/2019","GRI1",10,NA,"M","","Maw","missing"
"1910","10/9/2019","GRI1",11,NA,"M","","Maw","missing"
"1911","10/9/2019","GRI1",12,NA,"M","","Maw","missing"
"1912","10/9/2019","GRI1",13,NA,"M","","Maw","missing"
"1913","10/9/2019","GRI1",14,NA,"M","","Maw","missing"
"1914","10/9/2019","GRI1",15,NA,"M","","Maw","missing"
"1915","10/9/2019","GRI1",16,NA,"M","","Maw","missing"
"1916","10/9/2019","GRI1",17,NA,"M","","Maw","missing"
"1917","10/9/2019","GRI1",18,NA,"M","","Maw","missing"
"1918","10/9/2019","GRI1",19,NA,"M","","Maw","missing"
"1919","10/9/2019","GRI1",20,NA,"M","","Maw","missing"
"1920","9/22/2020","GRI1",1,45,"G","","jh",""
"1921","9/22/2020","GRI1",2,40,"G","","jh",""
"1922","9/22/2020","GRI1",3,46,"G","","jh",""
"1923","9/22/2020","GRI1",4,48,"G","","jh",""
"1924","9/22/2020","GRI1",5,36,"G","","jh",""
"1925","9/22/2020","GRI1",6,54,"G","","jh",""
"1926","9/22/2020","GRI1",7,49,"G","","jh",""
"1927","9/22/2020","GRI1",8,44,"G","","jh",""
"1928","9/22/2020","GRI1",9,45,"G","","jh",""
"1929","9/22/2020","GRI1",10,42,"G","","jh",""
"1930","9/22/2020","GRI1",11,50,"G","","jh",""
"1931","9/22/2020","GRI1",12,48,"G","","jh",""
"1932","9/22/2020","GRI1",13,47,"G","","jh",""
"1933","9/22/2020","GRI1",14,52,"G","","jh",""
"1934","9/22/2020","GRI1",15,52,"G","","jh",""
"1935","9/22/2020","GRI1",16,51,"G","","jh",""
"1936","9/22/2020","GRI1",17,46,"G","","jh",""
"1937","9/22/2020","GRI1",18,46,"G","","jh",""
"1938","9/22/2020","GRI1",19,40,"G","","jh",""
"1939","9/22/2020","GRI1",20,47,"G","","jh",""
"1940","9/14/2021","GRI1",1,38,"G","Ice","MAW, OPH",""
"1941","9/14/2021","GRI1",2,41,"G","Ice","MAW, OPH",""
"1942","9/14/2021","GRI1",3,36,"G","Ice","MAW, OPH",""
"1943","9/14/2021","GRI1",4,51,"G","Ice","MAW, OPH",""
"1944","9/14/2021","GRI1",5,53,"G","Ice","MAW, OPH",""
"1945","9/14/2021","GRI1",6,46,"G","Ice","MAW, OPH",""
"1946","9/14/2021","GRI1",7,52,"G","Ice","MAW, OPH",""
"1947","9/14/2021","GRI1",8,44,"G","Ice","MAW, OPH",""
"1948","9/14/2021","GRI1",9,41,"G","Ice","MAW, OPH",""
"1949","9/14/2021","GRI1",10,46,"G","Ice","MAW, OPH",""
"1950","9/14/2021","GRI1",11,40,"G","Ice","MAW, OPH",""
"1951","9/14/2021","GRI1",12,45,"G","Ice","MAW, OPH",""
"1952","9/14/2021","GRI1",13,49,"G","Ice","MAW, OPH",""
"1953","9/14/2021","GRI1",14,44,"G","Ice","MAW, OPH",""
"1954","9/14/2021","GRI1",15,52,"G","Ice","MAW, OPH",""
"1955","9/14/2021","GRI1",16,49,"G","Ice","MAW, OPH",""
"1956","9/14/2021","GRI1",17,62,"G","Ice","MAW, OPH",""
"1957","9/14/2021","GRI1",18,55,"G","Ice","MAW, OPH",""
"1958","9/14/2021","GRI1",19,52,"G","Ice","MAW, OPH",""
"1959","9/14/2021","GRI1",20,63,"G","Ice","MAW, OPH","This site sucks. Stakes are too small"
"1960","8/31/2011","GRI2",1,-9999,"R","","BC",""
"1961","8/31/2011","GRI2",2,-9999,"R","","BC",""
"1962","8/31/2011","GRI2",3,-9999,"R","","BC",""
"1963","8/31/2011","GRI2",4,-9999,"R","","BC",""
"1964","8/31/2011","GRI2",5,-9999,"R","","BC",""
"1965","8/31/2011","GRI2",6,-9999,"R","","BC",""
"1966","8/31/2011","GRI2",7,-9999,"R","","BC",""
"1967","8/31/2011","GRI2",8,-9999,"R","","BC",""
"1968","8/31/2011","GRI2",9,-9999,"R","","BC",""
"1969","8/31/2011","GRI2",10,-9999,"R","","BC",""
"1970","8/30/2011","GRI4",1,60,"R","","BC",""
"1971","8/30/2011","GRI4",2,61,"R","","BC",""
"1972","8/30/2011","GRI4",3,55,"R","","BC",""
"1973","8/30/2011","GRI4",4,58,"R","","BC",""
"1974","8/30/2011","GRI4",5,57,"R","","BC",""
"1975","8/30/2011","GRI4",6,65,"R","","BC",""
"1976","8/30/2011","GRI4",7,-9999,"R","","BC",""
"1977","8/30/2011","GRI4",8,-9999,"R","","BC",""
"1978","8/30/2011","GRI4",9,-9999,"R","","BC",""
"1979","8/30/2011","GRI4",10,-9999,"R","","BC",""
"1980","8/30/2011","GRI5",1,-9999,"R","","BC",""
"1981","8/30/2011","GRI5",2,-9999,"R","","BC",""
"1982","8/30/2011","GRI5",3,-9999,"R","","BC",""
"1983","8/30/2011","GRI5",4,-9999,"R","","BC",""
"1984","8/30/2011","GRI5",5,-9999,"R","","BC",""
"1985","8/30/2011","GRI5",6,-9999,"R","","BC",""
"1986","8/30/2011","GRI5",7,-9999,"R","","BC",""
"1987","8/30/2011","GRI5",8,-9999,"R","","BC",""
"1988","8/30/2011","GRI5",9,-9999,"R","","BC",""
"1989","8/30/2011","GRI5",10,-9999,"R","","BC",""
"1990","8/30/2011","GRI6",1,-9999,"R","","BC",""
"1991","8/30/2011","GRI6",2,-9999,"R","","BC",""
"1992","8/30/2011","GRI6",3,-9999,"R","","BC",""
"1993","8/30/2011","GRI6",4,-9999,"R","","BC",""
"1994","8/30/2011","GRI6",5,-9999,"R","","BC",""
"1995","8/30/2011","GRI6",6,-9999,"R","","BC",""
"1996","8/30/2011","GRI6",7,-9999,"R","","BC",""
"1997","8/30/2011","GRI6",8,-9999,"R","","BC",""
"1998","8/30/2011","GRI6",9,-9999,"R","","BC",""
"1999","8/30/2011","GRI6",10,-9999,"R","","BC",""
"2000","8/30/2011","GRI7",1,-9999,"N","","BC",""
"2001","8/30/2011","GRI7",2,-9999,"N","","BC",""
"2002","8/30/2011","GRI7",3,-9999,"N","","BC",""
"2003","8/30/2011","GRI7",4,-9999,"N","","BC",""
"2004","8/30/2011","GRI7",5,-9999,"N","","BC",""
"2005","8/30/2011","GRI7",6,-9999,"N","","BC",""
"2006","8/30/2011","GRI7",7,-9999,"N","","BC",""
"2007","8/30/2011","GRI7",8,-9999,"N","","BC",""
"2008","8/30/2011","GRI7",9,-9999,"N","","BC",""
"2009","8/30/2011","GRI7",10,-9999,"N","","BC",""
"2010","10/28/2015","GRM1",1,119,"G","","CC",""
"2011","10/28/2015","GRM1",2,83,"G","","CC",""
"2012","10/28/2015","GRM1",3,79,"G","","CC",""
"2013","10/28/2015","GRM1",4,67,"G","","CC",""
"2014","10/28/2015","GRM1",5,76,"G","","CC",""
"2015","10/28/2015","GRM1",6,63,"G","","CC",""
"2016","10/28/2015","GRM1",7,60,"G","","CC",""
"2017","10/28/2015","GRM1",8,93,"G","","CC",""
"2018","10/28/2015","GRM1",9,76,"G","","CC",""
"2019","10/28/2015","GRM1",10,102,"R","","CC",""
"2020","10/28/2015","GRM1",11,124,"G","","CC",""
"2021","10/28/2015","GRM1",12,64,"G","","CC",""
"2022","10/28/2015","GRM1",13,62,"G","","CC",""
"2023","10/28/2015","GRM1",14,65,"G","","CC",""
"2024","10/28/2015","GRM1",15,69,"G","","CC",""
"2025","10/28/2015","GRM1",16,60,"G","","CC",""
"2026","10/28/2015","GRM1",17,67,"G","","CC",""
"2027","10/28/2015","GRM1",18,72,"G","","CC",""
"2028","10/28/2015","GRM1",19,168,"G","","CC",""
"2029","10/28/2015","GRM1",20,124,"G","","CC",""
"2030","9/19/2016","GRM1",1,114,"N","","Maw, gml",""
"2031","9/19/2016","GRM1",2,87,"G","","Maw, gml",""
"2032","9/19/2016","GRM1",3,64,"G","","Maw, gml",""
"2033","9/19/2016","GRM1",4,52,"G","","Maw, gml",""
"2034","9/19/2016","GRM1",5,65,"G","","Maw, gml",""
"2035","9/19/2016","GRM1",6,68,"G","","Maw, gml",""
"2036","9/19/2016","GRM1",7,55,"G","","Maw, gml",""
"2037","9/19/2016","GRM1",8,59,"G","","Maw, gml",""
"2038","9/19/2016","GRM1",9,80,"G","","Maw, gml",""
"2039","9/19/2016","GRM1",10,60,"R","","Maw, gml",""
"2040","9/19/2016","GRM1",11,116,"G","","Maw, gml",""
"2041","9/19/2016","GRM1",12,64,"G","","Maw, gml",""
"2042","9/19/2016","GRM1",13,59,"G","","Maw, gml",""
"2043","9/19/2016","GRM1",14,64,"G","","Maw, gml",""
"2044","9/19/2016","GRM1",15,64,"G","","Maw, gml",""
"2045","9/19/2016","GRM1",16,55,"G","","Maw, gml",""
"2046","9/19/2016","GRM1",17,61,"G","","Maw, gml",""
"2047","9/19/2016","GRM1",18,78,"G","","Maw, gml",""
"2048","9/19/2016","GRM1",19,135,"N","","Maw, gml",""
"2049","9/19/2016","GRM1",20,100,"G","","Maw, gml",""
"2050","11/1/2017","GRM1",1,90,"G","","KO",""
"2051","11/1/2017","GRM1",2,75,"G","","KO",""
"2052","11/1/2017","GRM1",3,69,"G","","KO",""
"2053","11/1/2017","GRM1",4,59,"G","","KO",""
"2054","11/1/2017","GRM1",5,56,"G","","KO",""
"2055","11/1/2017","GRM1",6,59,"G","","KO","Left hand rule all."
"2056","11/1/2017","GRM1",7,43,"G","","KO",""
"2057","11/1/2017","GRM1",8,53,"G","","KO",""
"2058","11/1/2017","GRM1",9,68,"G","","KO",""
"2059","11/1/2017","GRM1",10,105,"G","","KO",""
"2060","11/1/2017","GRM1",11,83,"G","","KO",""
"2061","11/1/2017","GRM1",12,62,"G","","KO",""
"2062","11/1/2017","GRM1",13,58,"G","","KO",""
"2063","11/1/2017","GRM1",14,59,"G","","KO",""
"2064","11/1/2017","GRM1",15,47,"G","","KO",""
"2065","11/1/2017","GRM1",16,51,"G","","KO",""
"2066","11/1/2017","GRM1",17,60,"G","","KO",""
"2067","11/1/2017","GRM1",18,66,"G","","KO",""
"2068","11/1/2017","GRM1",19,117,"G","","KO",""
"2069","11/1/2017","GRM1",20,130,"G","","KO",""
"2070","10/11/2018","GRM1",1,106,"N","","Maw",""
"2071","10/11/2018","GRM1",2,83,"G","","Maw",""
"2072","10/11/2018","GRM1",3,61,"G","","Maw",""
"2073","10/11/2018","GRM1",4,66,"G","","Maw",""
"2074","10/11/2018","GRM1",5,58,"G","","Maw",""
"2075","10/11/2018","GRM1",6,60,"G","","Maw",""
"2076","10/11/2018","GRM1",7,55,"G","","Maw",""
"2077","10/11/2018","GRM1",8,66,"G","","Maw",""
"2078","10/11/2018","GRM1",9,84,"G","","Maw",""
"2079","10/11/2018","GRM1",10,60,"R","","Maw",""
"2080","10/11/2018","GRM1",11,109,"R","","Maw",""
"2081","10/11/2018","GRM1",12,74,"G","","Maw",""
"2082","10/11/2018","GRM1",13,62,"G","","Maw",""
"2083","10/11/2018","GRM1",14,60,"G","","Maw",""
"2084","10/11/2018","GRM1",15,50,"G","","Maw",""
"2085","10/11/2018","GRM1",16,52,"G","","Maw",""
"2086","10/11/2018","GRM1",17,61,"G","","Maw",""
"2087","10/11/2018","GRM1",18,72,"G","","Maw",""
"2088","10/11/2018","GRM1",19,128,"R","","Maw",""
"2089","10/11/2018","GRM1",20,115,"R","","Maw",""
"2090","10/9/2019","GRM1",1,115,"G","Ice","Maw",""
"2091","10/9/2019","GRM1",2,103,"G","Ice","Maw",""
"2092","10/9/2019","GRM1",3,71,"G","Ice","Maw",""
"2093","10/9/2019","GRM1",4,63,"G","Ice","Maw",""
"2094","10/9/2019","GRM1",5,67,"G","Ice","Maw",""
"2095","10/9/2019","GRM1",6,69,"G","Ice","Maw",""
"2096","10/9/2019","GRM1",7,48,"G","Ice","Maw",""
"2097","10/9/2019","GRM1",8,59,"G","Ice","Maw",""
"2098","10/9/2019","GRM1",9,99,"G","Ice","Maw",""
"2099","10/9/2019","GRM1",10,95,"R","Rock","Maw",""
"2100","10/9/2019","GRM1",11,121,"G","Ice","Maw",""
"2101","10/9/2019","GRM1",12,73,"G","Ice","Maw",""
"2102","10/9/2019","GRM1",13,65,"G","Ice","Maw",""
"2103","10/9/2019","GRM1",14,68,"G","Ice","Maw",""
"2104","10/9/2019","GRM1",15,54,"G","Ice","Maw",""
"2105","10/9/2019","GRM1",16,55,"G","Ice","Maw",""
"2106","10/9/2019","GRM1",17,69,"G","Ice","Maw",""
"2107","10/9/2019","GRM1",18,76,"G","Ice","Maw",""
"2108","10/9/2019","GRM1",19,148,"R","Rock","Maw",""
"2109","10/9/2019","GRM1",20,144,"G","Ice","Maw",""
"2110","9/22/2020","GRM1",1,91,"G","","jh",""
"2111","9/22/2020","GRM1",2,66,"G","","jh",""
"2112","9/22/2020","GRM1",3,76,"G","","jh",""
"2113","9/22/2020","GRM1",4,44,"G","","jh",""
"2114","9/22/2020","GRM1",5,64,"G","","jh",""
"2115","9/22/2020","GRM1",6,58,"G","","jh",""
"2116","9/22/2020","GRM1",7,59,"G","","jh",""
"2117","9/22/2020","GRM1",8,65,"G","","jh",""
"2118","9/22/2020","GRM1",9,95,"G","","jh",""
"2119","9/22/2020","GRM1",10,65,"G","","jh",""
"2120","9/22/2020","GRM1",11,73,"G","","jh",""
"2121","9/22/2020","GRM1",12,69,"G","","jh",""
"2122","9/22/2020","GRM1",13,58,"G","","jh",""
"2123","9/22/2020","GRM1",14,61,"G","","jh",""
"2124","9/22/2020","GRM1",15,51,"G","","jh",""
"2125","9/22/2020","GRM1",16,57,"G","","jh",""
"2126","9/22/2020","GRM1",17,66,"G","","jh",""
"2127","9/22/2020","GRM1",18,66,"G","","jh",""
"2128","9/22/2020","GRM1",19,101,"G","","jh",""
"2129","9/22/2020","GRM1",20,124,"G","","jh",""
"2130","9/14/2021","GRM1",1,112,"G","Ice","MAW, OPH",""
"2131","9/14/2021","GRM1",2,104,"G","Ice","MAW, OPH",""
"2132","9/14/2021","GRM1",3,68,"G","Ice","MAW, OPH",""
"2133","9/14/2021","GRM1",4,57,"G","Ice","MAW, OPH",""
"2134","9/14/2021","GRM1",5,67,"G","Ice","MAW, OPH",""
"2135","9/14/2021","GRM1",6,64,"G","Ice","MAW, OPH",""
"2136","9/14/2021","GRM1",7,55,"G","Ice","MAW, OPH",""
"2137","9/14/2021","GRM1",8,84,"G","Ice","MAW, OPH",""
"2138","9/14/2021","GRM1",9,142,"G","Rock","MAW, OPH",""
"2139","9/14/2021","GRM1",10,118,"G","Rock","MAW, OPH",""
"2140","9/14/2021","GRM1",11,111,"G","Rock","MAW, OPH",""
"2141","9/14/2021","GRM1",12,76,"G","Rock","MAW, OPH",""
"2142","9/14/2021","GRM1",13,61,"G","Ice","MAW, OPH",""
"2143","9/14/2021","GRM1",14,68,"G","Ice","MAW, OPH",""
"2144","9/14/2021","GRM1",15,56,"G","Ice","MAW, OPH",""
"2145","9/14/2021","GRM1",16,69,"G","Ice","MAW, OPH","Might be rock"
"2146","9/14/2021","GRM1",17,61,"G","Ice","MAW, OPH",""
"2147","9/14/2021","GRM1",18,85,"G","Ice","MAW, OPH",""
"2148","9/14/2021","GRM1",19,121,"G","Rock","MAW, OPH",""
"2149","9/14/2021","GRM1",20,122,"G","Rock","MAW, OPH","Tip not cold"
"2150","8/31/2011","GRM2",1,-9999,"R","","BC",""
"2151","8/31/2011","GRM2",2,-9999,"R","","BC",""
"2152","8/31/2011","GRM2",3,-9999,"R","","BC",""
"2153","8/31/2011","GRM2",4,-9999,"R","","BC",""
"2154","8/31/2011","GRM2",5,-9999,"R","","BC",""
"2155","8/31/2011","GRM2",6,-9999,"R","","BC",""
"2156","8/31/2011","GRM2",7,-9999,"R","","BC",""
"2157","8/31/2011","GRM2",8,-9999,"R","","BC",""
"2158","8/31/2011","GRM2",9,-9999,"R","","BC",""
"2159","8/31/2011","GRM2",10,-9999,"R","","BC",""
"2160","10/28/2015","GRM3",1,59,"G","","CC",""
"2161","10/28/2015","GRM3",2,127,"G","","CC",""
"2162","10/28/2015","GRM3",3,104,"G","","CC",""
"2163","10/28/2015","GRM3",4,70,"G","","CC",""
"2164","10/28/2015","GRM3",5,58,"G","","CC",""
"2165","10/28/2015","GRM3",6,62,"G","","CC",""
"2166","10/28/2015","GRM3",7,76,"G","","CC",""
"2167","10/28/2015","GRM3",8,99,"G","","CC",""
"2168","10/28/2015","GRM3",9,102,"G","","CC",""
"2169","10/28/2015","GRM3",10,73,"G","","CC",""
"2170","10/28/2015","GRM3",11,96,"G","","CC",""
"2171","10/28/2015","GRM3",12,60,"G","","CC",""
"2172","10/28/2015","GRM3",13,71,"G","","CC",""
"2173","10/28/2015","GRM3",14,84,"G","","CC","Needs number tag"
"2174","10/28/2015","GRM3",15,74,"G","","CC","Needs number tag"
"2175","10/28/2015","GRM3",16,93,"G","","CC",""
"2176","10/28/2015","GRM3",17,86,"G","","CC",""
"2177","10/28/2015","GRM3",18,66,"G","","CC",""
"2178","10/28/2015","GRM3",19,56,"G","","CC",""
"2179","10/28/2015","GRM3",20,58,"G","","CC",""
"2180","9/19/2016","GRM3",1,62,"G","","Maw, gml",""
"2181","9/19/2016","GRM3",2,120,"R","","Maw, gml",""
"2182","9/19/2016","GRM3",3,119,"G","","Maw, gml",""
"2183","9/19/2016","GRM3",4,71,"G","","Maw, gml",""
